WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.42,1015,tropicana,23253.78
1992-07-09,True,2.21,1015,tropicana,35136.79
1992-07-16,True,2.4,1015,tropicana,43411.2
1992-07-23,True,2.43,1015,tropicana,46308.51
1992-07-30,True,1.92,1015,tropicana,20459.93
1992-08-06,True,2.47,1015,tropicana,35417.25
1992-08-13,True,2.4,1015,tropicana,40696.8
1992-08-20,True,2.44,1015,tropicana,35417.25
1992-08-27,True,2.67,1015,tropicana,32401.92
1992-09-03,True,2.46,1015,tropicana,35417.25
1992-09-10,True,1.96,1015,tropicana,34412.56
1992-09-17,True,2.64,1015,tropicana,30192.64
1992-09-24,True,2.56,1015,tropicana,30192.64
1992-10-01,True,2.35,1015,tropicana,36716.4
