WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.19,1024,tropicana,38130.72
1992-07-09,True,2.16,1024,tropicana,38130.72
1992-07-16,True,2.31,1024,tropicana,29551.83
1992-07-23,True,2.0,1024,tropicana,34276.0
1992-07-30,True,2.09,1024,tropicana,22342.1
1992-08-06,True,1.97,1024,tropicana,19382.44
1992-08-13,True,2.06,1024,tropicana,34276.0
1992-08-20,True,2.46,1024,tropicana,27183.0
1992-08-27,True,2.02,1024,tropicana,34276.0
1992-09-03,True,2.51,1024,tropicana,37371.12
1992-09-10,True,2.53,1024,tropicana,37371.12
1992-09-17,True,1.97,1024,tropicana,19382.44
1992-09-24,True,1.92,1024,tropicana,23781.12
1992-10-01,True,2.64,1024,tropicana,46754.82
