WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.52,1006,minute_maid,42214.48
1992-07-09,True,2.1,1006,minute_maid,21433.09
1992-07-16,True,2.11,1006,minute_maid,21433.09
1992-07-23,True,2.27,1006,minute_maid,20410.8
1992-07-30,True,2.15,1006,minute_maid,20410.8
1992-08-06,True,2.13,1006,minute_maid,27831.36
1992-08-13,True,2.34,1006,minute_maid,44326.62
1992-08-20,True,2.02,1006,minute_maid,34455.6
1992-08-27,True,2.31,1006,minute_maid,26498.16
1992-09-03,True,2.16,1006,minute_maid,27072.4
1992-09-10,True,2.23,1006,minute_maid,26756.49
1992-09-17,True,2.36,1006,minute_maid,29360.9
1992-09-24,True,2.63,1006,minute_maid,51003.54
1992-10-01,True,2.69,1006,minute_maid,51037.37
