WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.17,1004,tropicana,37997.4
1992-07-09,True,2.59,1004,tropicana,25356.36
1992-07-16,True,1.96,1004,tropicana,30780.04
1992-07-23,True,1.96,1004,tropicana,30780.04
1992-07-30,True,1.9,1004,tropicana,22968.96
1992-08-06,True,1.97,1004,tropicana,19926.72
1992-08-13,True,2.37,1004,tropicana,38178.33
1992-08-20,True,2.53,1004,tropicana,47856.14
1992-08-27,True,2.0,1004,tropicana,35669.4
1992-09-03,True,2.09,1004,tropicana,35669.4
1992-09-10,True,2.61,1004,tropicana,51889.9
1992-09-17,True,2.05,1004,tropicana,19069.6
1992-09-24,True,2.54,1004,tropicana,24398.3
1992-10-01,True,2.38,1004,tropicana,25439.82
