WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.58,1032,dominicks,51421.86
1992-07-09,True,2.41,1032,dominicks,27350.52
1992-07-16,True,2.31,1032,dominicks,31314.84
1992-07-23,True,2.18,1032,dominicks,28293.84
1992-07-30,True,2.23,1032,dominicks,27437.480000000003
1992-08-06,True,2.66,1032,dominicks,34505.520000000004
1992-08-13,True,2.6,1032,dominicks,46927.8
1992-08-20,True,2.01,1032,dominicks,27437.480000000003
1992-08-27,True,2.67,1032,dominicks,44418.12
1992-09-03,True,2.33,1032,dominicks,44863.6
1992-09-10,True,2.25,1032,dominicks,42374.08
1992-09-17,True,2.57,1032,dominicks,33948.149999999994
1992-09-24,True,2.2,1032,dominicks,31576.6
1992-10-01,True,2.46,1032,dominicks,43620.2
