WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.2,1001,minute_maid,36531.3
1992-07-09,True,2.52,1001,minute_maid,27273.96
1992-07-16,True,2.52,1001,minute_maid,27273.96
1992-07-23,True,2.06,1001,minute_maid,22273.25
1992-07-30,True,2.69,1001,minute_maid,31351.95
1992-08-06,True,2.39,1001,minute_maid,47019.10000000001
1992-08-13,True,1.92,1001,minute_maid,39275.28000000001
1992-08-20,True,2.52,1001,minute_maid,27273.96
1992-08-27,True,2.06,1001,minute_maid,40124.68
1992-09-03,True,2.62,1001,minute_maid,49856.4
1992-09-10,True,2.36,1001,minute_maid,47019.10000000001
1992-09-17,True,2.19,1001,minute_maid,27129.34
1992-09-24,True,2.68,1001,minute_maid,36817.84
1992-10-01,True,2.56,1001,minute_maid,24381.44
