WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.42,1023,dominicks,24780.0
1992-07-09,True,2.31,1023,dominicks,38478.0
1992-07-16,True,2.33,1023,dominicks,24780.0
1992-07-23,True,2.59,1023,dominicks,38917.34
1992-07-30,True,2.31,1023,dominicks,28991.6
1992-08-06,True,2.5,1023,dominicks,49096.84
1992-08-13,True,2.26,1023,dominicks,37665.92
1992-08-20,True,2.44,1023,dominicks,31429.04
1992-08-27,True,2.53,1023,dominicks,29174.59
1992-09-03,True,2.59,1023,dominicks,29174.59
1992-09-10,True,1.96,1023,dominicks,20823.04
1992-09-17,True,2.05,1023,dominicks,30233.59
1992-09-24,True,2.31,1023,dominicks,42770.49999999999
1992-10-01,True,2.53,1023,dominicks,48199.53
