WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.98,1010,tropicana,35927.46
1992-07-09,True,2.49,1010,tropicana,38397.6
1992-07-16,True,1.97,1010,tropicana,37143.96
1992-07-23,True,2.08,1010,tropicana,20872.8
1992-07-30,True,2.62,1010,tropicana,44717.13
1992-08-06,True,2.67,1010,tropicana,45216.45
1992-08-13,True,2.49,1010,tropicana,25827.4
1992-08-20,True,2.3,1010,tropicana,25827.4
1992-08-27,True,2.52,1010,tropicana,25016.46
1992-09-03,True,2.18,1010,tropicana,25234.88
1992-09-10,True,2.01,1010,tropicana,25454.64
1992-09-17,True,2.57,1010,tropicana,25016.46
1992-09-24,True,2.37,1010,tropicana,23931.07
1992-10-01,True,2.27,1010,tropicana,30793.68
