WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.56,1029,tropicana,40629.15
1992-07-09,True,2.64,1029,tropicana,40629.15
1992-07-16,True,1.97,1029,tropicana,31771.38
1992-07-23,True,2.66,1029,tropicana,36789.93
1992-07-30,True,2.6,1029,tropicana,28057.65
1992-08-06,True,2.02,1029,tropicana,25165.22
1992-08-13,True,2.49,1029,tropicana,30636.42
1992-08-20,True,2.25,1029,tropicana,37365.75
1992-08-27,True,2.51,1029,tropicana,45526.38
1992-09-03,True,2.48,1029,tropicana,38663.76
1992-09-10,True,2.67,1029,tropicana,39798.0
1992-09-17,True,2.43,1029,tropicana,32988.1
1992-09-24,True,2.19,1029,tropicana,33577.36
1992-10-01,True,2.18,1029,tropicana,22475.25
