WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.94,1018,tropicana,34965.81
1992-07-09,True,2.64,1018,tropicana,25790.16
1992-07-16,True,2.64,1018,tropicana,25790.16
1992-07-23,True,2.65,1018,tropicana,25790.16
1992-07-30,True,2.66,1018,tropicana,53130.84
1992-08-06,True,2.17,1018,tropicana,23456.5
1992-08-13,True,2.47,1018,tropicana,42232.890000000014
1992-08-20,True,2.0,1018,tropicana,29664.93
1992-08-27,True,2.01,1018,tropicana,29664.93
1992-09-03,True,1.92,1018,tropicana,29144.69
1992-09-10,True,2.02,1018,tropicana,29528.38
1992-09-17,True,1.98,1018,tropicana,30693.0
1992-09-24,True,1.92,1018,tropicana,29144.69
1992-10-01,True,2.68,1018,tropicana,29959.72
