WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.49,1026,tropicana,42693.7
1992-07-09,True,2.58,1026,tropicana,31058.74
1992-07-16,True,2.08,1026,tropicana,24945.9
1992-07-23,True,1.98,1026,tropicana,19813.64
1992-07-30,True,2.55,1026,tropicana,44320.0
1992-08-06,True,2.5,1026,tropicana,44320.0
1992-08-13,True,2.35,1026,tropicana,45150.55
1992-08-20,True,2.21,1026,tropicana,32540.16
1992-08-27,True,2.6,1026,tropicana,43843.08
1992-09-03,True,2.05,1026,tropicana,28590.84
1992-09-10,True,1.92,1026,tropicana,23294.36
1992-09-17,True,2.01,1026,tropicana,34654.41
1992-09-24,True,2.34,1026,tropicana,45150.55
1992-10-01,True,2.5,1026,tropicana,48148.24
