WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.99,1022,minute_maid,27020.22
1992-07-09,True,2.64,1022,minute_maid,42214.5
1992-07-16,True,2.09,1022,minute_maid,27020.22
1992-07-23,True,2.19,1022,minute_maid,21310.89
1992-07-30,True,2.53,1022,minute_maid,48951.0
1992-08-06,True,1.99,1022,minute_maid,26633.6
1992-08-13,True,2.04,1022,minute_maid,26633.6
1992-08-20,True,2.22,1022,minute_maid,23079.03
1992-08-27,True,2.38,1022,minute_maid,34843.2
1992-09-03,True,1.9,1022,minute_maid,23071.7
1992-09-10,True,2.48,1022,minute_maid,23466.74
1992-09-17,True,1.92,1022,minute_maid,34273.04
1992-09-24,True,2.39,1022,minute_maid,34843.2
1992-10-01,True,2.42,1022,minute_maid,23466.74
