WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.66,1002,dominicks,52989.86
1992-07-09,True,1.92,1002,dominicks,31246.0
1992-07-16,True,2.28,1002,dominicks,28363.2
1992-07-23,True,2.55,1002,dominicks,29829.24
1992-07-30,True,2.53,1002,dominicks,29829.24
1992-08-06,True,2.52,1002,dominicks,44387.5
1992-08-13,True,2.34,1002,dominicks,44387.5
1992-08-20,True,2.16,1002,dominicks,35698.67
1992-08-27,True,2.38,1002,dominicks,42927.3
1992-09-03,True,2.67,1002,dominicks,52989.86
1992-09-10,True,2.41,1002,dominicks,45518.33
1992-09-17,True,2.21,1002,dominicks,40217.04
1992-09-24,True,2.33,1002,dominicks,29281.11
1992-10-01,True,2.29,1002,dominicks,29281.11
