WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.05,1013,tropicana,19425.8
1992-07-09,True,2.56,1013,tropicana,40888.32
1992-07-16,True,2.1,1013,tropicana,40977.72
1992-07-23,True,1.92,1013,tropicana,24299.52
1992-07-30,True,2.68,1013,tropicana,47088.12
1992-08-06,True,2.64,1013,tropicana,47088.12
1992-08-13,True,2.55,1013,tropicana,36370.65
1992-08-20,True,2.16,1013,tropicana,19649.35
1992-08-27,True,2.28,1013,tropicana,25749.68
1992-09-03,True,2.44,1013,tropicana,29750.49
1992-09-10,True,2.32,1013,tropicana,25749.68
1992-09-17,True,2.42,1013,tropicana,26186.82
1992-09-24,True,2.6,1013,tropicana,42869.28
1992-10-01,True,2.53,1013,tropicana,47741.84
