WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.52,1023,minute_maid,42493.88
1992-07-09,True,2.02,1023,minute_maid,37594.76
1992-07-16,True,2.43,1023,minute_maid,37173.06
1992-07-23,True,2.33,1023,minute_maid,23684.88
1992-07-30,True,2.19,1023,minute_maid,29632.74
1992-08-06,True,2.0,1023,minute_maid,26122.2
1992-08-13,True,2.05,1023,minute_maid,26025.30000000001
1992-08-20,True,2.19,1023,minute_maid,28480.95
1992-08-27,True,2.15,1023,minute_maid,28480.95
1992-09-03,True,1.95,1023,minute_maid,37541.92
1992-09-10,True,2.56,1023,minute_maid,48138.24
1992-09-17,True,2.33,1023,minute_maid,23684.88
1992-09-24,True,2.07,1023,minute_maid,22772.64
1992-10-01,True,1.99,1023,minute_maid,33838.0
