WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.99,1016,dominicks,20924.96
1992-07-09,True,1.96,1016,dominicks,20924.96
1992-07-16,True,2.39,1016,dominicks,21643.84
1992-07-23,True,2.12,1016,dominicks,21935.56
1992-07-30,True,2.65,1016,dominicks,34916.64
1992-08-06,True,1.95,1016,dominicks,19529.67
1992-08-13,True,2.03,1016,dominicks,38019.87
1992-08-20,True,2.25,1016,dominicks,44544.1
1992-08-27,True,2.25,1016,dominicks,22024.8
1992-09-03,True,2.3,1016,dominicks,22024.8
1992-09-10,True,2.24,1016,dominicks,41937.38
1992-09-17,True,1.9,1016,dominicks,23419.68
1992-09-24,True,2.27,1016,dominicks,42791.58
1992-10-01,True,2.69,1016,dominicks,39798.55
