WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.17,1029,minute_maid,31217.28
1992-07-09,True,2.67,1029,minute_maid,29033.4
1992-07-16,True,2.64,1029,minute_maid,28506.57
1992-07-23,True,2.65,1029,minute_maid,29033.4
1992-07-30,True,2.0,1029,minute_maid,37396.0
1992-08-06,True,2.56,1029,minute_maid,25330.05
1992-08-13,True,2.63,1029,minute_maid,38261.24
1992-08-20,True,2.58,1029,minute_maid,38261.24
1992-08-27,True,2.53,1029,minute_maid,22482.72
1992-09-03,True,2.13,1029,minute_maid,44751.06
1992-09-10,True,2.64,1029,minute_maid,39764.48
1992-09-17,True,2.34,1029,minute_maid,36450.18
1992-09-24,True,2.3,1029,minute_maid,41107.9
1992-10-01,True,2.61,1029,minute_maid,28220.4
