WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.02,1025,minute_maid,25063.46000000001
1992-07-09,True,2.48,1025,minute_maid,48099.72
1992-07-16,True,2.44,1025,minute_maid,46427.295
1992-07-23,True,2.07,1025,minute_maid,23211.36
1992-07-30,True,2.44,1025,minute_maid,30798.430000000004
1992-08-06,True,2.19,1025,minute_maid,35585.18
1992-08-13,True,2.55,1025,minute_maid,32474.52
1992-08-20,True,2.11,1025,minute_maid,22888.8
1992-08-27,True,2.03,1025,minute_maid,36404.0
1992-09-03,True,2.07,1025,minute_maid,26401.44
1992-09-10,True,2.59,1025,minute_maid,30050.8
1992-09-17,True,2.23,1025,minute_maid,38909.04
1992-09-24,True,2.37,1025,minute_maid,42343.63000000001
1992-10-01,True,2.05,1025,minute_maid,26401.44
