WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.08,1019,minute_maid,39045.24
1992-07-09,True,2.16,1019,minute_maid,19105.44
1992-07-16,True,2.13,1019,minute_maid,19105.44
1992-07-23,True,2.44,1019,minute_maid,41728.88
1992-07-30,True,2.62,1019,minute_maid,29624.34
1992-08-06,True,2.34,1019,minute_maid,35626.22
1992-08-13,True,2.41,1019,minute_maid,35626.22
1992-08-20,True,1.97,1019,minute_maid,37657.48
1992-08-27,True,2.36,1019,minute_maid,34286.56
1992-09-03,True,2.14,1019,minute_maid,21093.3
1992-09-10,True,2.34,1019,minute_maid,30452.05
1992-09-17,True,1.99,1019,minute_maid,32212.13
1992-09-24,True,2.18,1019,minute_maid,28722.34
1992-10-01,True,1.98,1019,minute_maid,32212.13
