WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.06,1024,minute_maid,23888.7
1992-07-09,True,1.9,1024,minute_maid,34627.2
1992-07-16,True,2.54,1024,minute_maid,43175.8
1992-07-23,True,2.01,1024,minute_maid,23888.7
1992-07-30,True,2.41,1024,minute_maid,35886.14
1992-08-06,True,2.35,1024,minute_maid,40874.16
1992-08-13,True,1.93,1024,minute_maid,34627.2
1992-08-20,True,2.13,1024,minute_maid,35039.68
1992-08-27,True,2.32,1024,minute_maid,40710.0
1992-09-03,True,2.29,1024,minute_maid,40710.0
1992-09-10,True,2.27,1024,minute_maid,40710.0
1992-09-17,True,1.93,1024,minute_maid,34627.2
1992-09-24,True,2.59,1024,minute_maid,46199.4
1992-10-01,True,1.94,1024,minute_maid,36492.0
