WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.17,1030,dominicks,35085.36
1992-07-09,True,2.43,1030,dominicks,47260.18
1992-07-16,True,2.35,1030,dominicks,44496.48
1992-07-23,True,1.95,1030,dominicks,34026.3
1992-07-30,True,1.91,1030,dominicks,35488.84
1992-08-06,True,2.13,1030,dominicks,35085.36
1992-08-13,True,1.91,1030,dominicks,35488.84
1992-08-20,True,2.53,1030,dominicks,28220.85
1992-08-27,True,2.46,1030,dominicks,26078.46
1992-09-03,True,2.59,1030,dominicks,28220.85
1992-09-10,True,2.46,1030,dominicks,26078.46
1992-09-17,True,2.63,1030,dominicks,45714.66
1992-09-24,True,1.98,1030,dominicks,23685.46
1992-10-01,True,2.51,1030,dominicks,44840.0
