WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.3,1012,tropicana,31235.97
1992-07-09,True,2.66,1012,tropicana,39328.65
1992-07-16,True,2.36,1012,tropicana,41781.88000000001
1992-07-23,True,2.67,1012,tropicana,50107.89
1992-07-30,True,2.03,1012,tropicana,40113.56999999999
1992-08-06,True,2.36,1012,tropicana,40113.56999999999
1992-08-13,True,2.09,1012,tropicana,25031.06
1992-08-20,True,2.64,1012,tropicana,39328.65
1992-08-27,True,2.45,1012,tropicana,40199.49000000001
1992-09-03,True,1.95,1012,tropicana,25555.13
1992-09-10,True,2.21,1012,tropicana,28901.43
1992-09-17,True,2.24,1012,tropicana,28901.43
1992-09-24,True,1.96,1012,tropicana,27319.74
1992-10-01,True,2.44,1012,tropicana,40199.49000000001
