WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.91,1031,minute_maid,30432.0
1992-07-09,True,1.92,1031,minute_maid,30432.0
1992-07-16,True,2.24,1031,minute_maid,32745.000000000004
1992-07-23,True,2.25,1031,minute_maid,32745.000000000004
1992-07-30,True,2.56,1031,minute_maid,30412.8
1992-08-06,True,2.2,1031,minute_maid,32745.000000000004
1992-08-13,True,2.07,1031,minute_maid,33520.32
1992-08-20,True,1.92,1031,minute_maid,30432.0
1992-08-27,True,1.96,1031,minute_maid,31601.08
1992-09-03,True,2.15,1031,minute_maid,32026.4
1992-09-10,True,1.99,1031,minute_maid,23310.86
1992-09-17,True,2.66,1031,minute_maid,32150.88
1992-09-24,True,2.34,1031,minute_maid,33537.96
1992-10-01,True,2.15,1031,minute_maid,32026.4
