WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.22,1004,dominicks,21409.68
1992-07-09,True,2.14,1004,dominicks,34845.3
1992-07-16,True,2.12,1004,dominicks,35728.0
1992-07-23,True,2.68,1004,dominicks,48925.08
1992-07-30,True,2.17,1004,dominicks,40185.96
1992-08-06,True,2.55,1004,dominicks,50182.42999999999
1992-08-13,True,2.62,1004,dominicks,48925.08
1992-08-20,True,1.97,1004,dominicks,21144.01
1992-08-27,True,2.21,1004,dominicks,32247.72
1992-09-03,True,2.11,1004,dominicks,26165.5
1992-09-10,True,2.12,1004,dominicks,23910.42
1992-09-17,True,2.69,1004,dominicks,33100.68
1992-09-24,True,2.34,1004,dominicks,21912.66
1992-10-01,True,1.99,1004,dominicks,38735.35
