WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.91,1022,tropicana,21878.4
1992-07-09,True,2.2,1022,tropicana,30567.040000000005
1992-07-16,True,2.27,1022,tropicana,20679.0
1992-07-23,True,2.55,1022,tropicana,32621.22
1992-07-30,True,2.14,1022,tropicana,42209.36
1992-08-06,True,2.2,1022,tropicana,30567.040000000005
1992-08-13,True,1.92,1022,tropicana,17727.36
1992-08-20,True,2.63,1022,tropicana,28204.16
1992-08-27,True,1.9,1022,tropicana,17727.36
1992-09-03,True,1.96,1022,tropicana,34049.48
1992-09-10,True,2.66,1022,tropicana,35426.16
1992-09-17,True,1.91,1022,tropicana,17727.36
1992-09-24,True,2.67,1022,tropicana,46973.52
1992-10-01,True,2.62,1022,tropicana,28204.16
