WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.18,1031,dominicks,34562.58
1992-07-09,True,2.12,1031,dominicks,41939.96
1992-07-16,True,2.68,1031,dominicks,47103.75
1992-07-23,True,2.67,1031,dominicks,47103.75
1992-07-30,True,2.26,1031,dominicks,23899.3
1992-08-06,True,2.38,1031,dominicks,39286.92
1992-08-13,True,2.2,1031,dominicks,22395.54
1992-08-20,True,2.11,1031,dominicks,22395.54
1992-08-27,True,2.21,1031,dominicks,22395.54
1992-09-03,True,2.6,1031,dominicks,43108.67
1992-09-10,True,2.18,1031,dominicks,39241.4
1992-09-17,True,2.53,1031,dominicks,43108.67
1992-09-24,True,2.36,1031,dominicks,22562.4
1992-10-01,True,2.01,1031,dominicks,32529.84
