WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.46,1021,dominicks,29950.0
1992-07-09,True,2.4,1021,dominicks,45134.4
1992-07-16,True,2.58,1021,dominicks,28571.4
1992-07-23,True,2.2,1021,dominicks,42444.39
1992-07-30,True,2.17,1021,dominicks,19879.37
1992-08-06,True,2.31,1021,dominicks,32686.5
1992-08-13,True,1.97,1021,dominicks,21792.0
1992-08-20,True,2.17,1021,dominicks,19879.37
1992-08-27,True,2.38,1021,dominicks,42900.5
1992-09-03,True,2.06,1021,dominicks,37517.27
1992-09-10,True,2.03,1021,dominicks,29802.28
1992-09-17,True,2.29,1021,dominicks,45449.49000000001
1992-09-24,True,2.41,1021,dominicks,45174.57
1992-10-01,True,2.25,1021,dominicks,27130.5
