WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.56,1011,minute_maid,40770.48
1992-07-09,True,2.4,1011,minute_maid,22152.0
1992-07-16,True,1.94,1011,minute_maid,17499.0
1992-07-23,True,2.28,1011,minute_maid,35754.880000000005
1992-07-30,True,1.92,1011,minute_maid,40258.6
1992-08-06,True,2.3,1011,minute_maid,36117.9
1992-08-13,True,2.25,1011,minute_maid,35754.880000000005
1992-08-20,True,2.27,1011,minute_maid,21320.28
1992-08-27,True,2.69,1011,minute_maid,28917.2
1992-09-03,True,1.9,1011,minute_maid,18197.76
1992-09-10,True,2.57,1011,minute_maid,29641.620000000014
1992-09-17,True,2.51,1011,minute_maid,24280.2
1992-09-24,True,2.42,1011,minute_maid,38736.25
1992-10-01,True,2.44,1011,minute_maid,42057.6
