WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.47,1015,minute_maid,47991.2
1992-07-09,True,1.91,1015,minute_maid,29827.5
1992-07-16,True,2.44,1015,minute_maid,33470.399999999994
1992-07-23,True,2.37,1015,minute_maid,33470.399999999994
1992-07-30,True,2.51,1015,minute_maid,23666.64
1992-08-06,True,2.38,1015,minute_maid,40687.2
1992-08-13,True,2.46,1015,minute_maid,36205.26
1992-08-20,True,2.44,1015,minute_maid,40687.2
1992-08-27,True,2.4,1015,minute_maid,40993.89
1992-09-03,True,2.6,1015,minute_maid,35102.6
1992-09-10,True,2.66,1015,minute_maid,51151.8
1992-09-17,True,2.22,1015,minute_maid,27523.2
1992-09-24,True,2.21,1015,minute_maid,20730.36
1992-10-01,True,2.64,1015,minute_maid,47533.2
