WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.06,1006,dominicks,18918.68
1992-07-09,True,2.64,1006,dominicks,49431.38
1992-07-16,True,2.4,1006,dominicks,48263.28
1992-07-23,True,2.68,1006,dominicks,52394.0
1992-07-30,True,2.39,1006,dominicks,34478.08
1992-08-06,True,2.52,1006,dominicks,28610.56
1992-08-13,True,2.22,1006,dominicks,29557.000000000004
1992-08-20,True,2.2,1006,dominicks,29557.000000000004
1992-08-27,True,1.93,1006,dominicks,21884.73
1992-09-03,True,2.48,1006,dominicks,38388.46
1992-09-10,True,2.55,1006,dominicks,42416.64
1992-09-17,True,1.91,1006,dominicks,21411.93
1992-09-24,True,1.93,1006,dominicks,21411.93
1992-10-01,True,2.06,1006,dominicks,38237.76
