WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.38,1026,minute_maid,32568.65
1992-07-09,True,2.16,1026,minute_maid,38370.24000000001
1992-07-16,True,2.45,1026,minute_maid,28673.76
1992-07-23,True,2.53,1026,minute_maid,26360.07
1992-07-30,True,2.2,1026,minute_maid,32009.2
1992-08-06,True,2.03,1026,minute_maid,27171.55
1992-08-13,True,2.56,1026,minute_maid,35604.48
1992-08-20,True,2.23,1026,minute_maid,25274.25
1992-08-27,True,2.54,1026,minute_maid,26360.07
1992-09-03,True,1.92,1026,minute_maid,35740.6
1992-09-10,True,2.23,1026,minute_maid,25274.25
1992-09-17,True,2.1,1026,minute_maid,20402.76
1992-09-24,True,2.26,1026,minute_maid,20402.76
1992-10-01,True,2.44,1026,minute_maid,46629.3
