WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.95,1018,minute_maid,17564.76
1992-07-09,True,2.22,1018,minute_maid,37246.72
1992-07-16,True,2.51,1018,minute_maid,34570.0
1992-07-23,True,2.43,1018,minute_maid,26307.56
1992-07-30,True,1.99,1018,minute_maid,23607.45
1992-08-06,True,2.5,1018,minute_maid,34570.0
1992-08-13,True,2.05,1018,minute_maid,25116.48
1992-08-20,True,2.09,1018,minute_maid,20573.77
1992-08-27,True,2.23,1018,minute_maid,37246.72
1992-09-03,True,2.07,1018,minute_maid,20573.77
1992-09-10,True,2.49,1018,minute_maid,38045.0
1992-09-17,True,2.0,1018,minute_maid,23607.45
1992-09-24,True,2.48,1018,minute_maid,39601.08
1992-10-01,True,2.64,1018,minute_maid,37838.5
