WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.19,1005,dominicks,20842.800000000007
1992-07-09,True,2.07,1005,dominicks,25000.2
1992-07-16,True,2.54,1005,dominicks,27858.12000000001
1992-07-23,True,2.54,1005,dominicks,27858.12000000001
1992-07-30,True,2.37,1005,dominicks,36019.52
1992-08-06,True,2.5,1005,dominicks,27858.12000000001
1992-08-13,True,2.51,1005,dominicks,27858.12000000001
1992-08-20,True,2.55,1005,dominicks,37163.91
1992-08-27,True,2.46,1005,dominicks,23337.72
1992-09-03,True,2.51,1005,dominicks,23337.72
1992-09-10,True,2.07,1005,dominicks,25705.89
1992-09-17,True,2.21,1005,dominicks,22614.93
1992-09-24,True,2.15,1005,dominicks,25705.89
1992-10-01,True,2.15,1005,dominicks,32676.020000000004
