WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,2.39,1003,minute_maid,34891.509999999995
1992-07-09,True,2.54,1003,minute_maid,25538.88
1992-07-16,True,2.36,1003,minute_maid,27738.96
1992-07-23,True,2.56,1003,minute_maid,30828.04
1992-07-30,True,2.28,1003,minute_maid,34902.0
1992-08-06,True,2.61,1003,minute_maid,48381.05
1992-08-13,True,2.51,1003,minute_maid,44228.71
1992-08-20,True,2.09,1003,minute_maid,34720.11
1992-08-27,True,2.47,1003,minute_maid,33826.65
1992-09-03,True,2.58,1003,minute_maid,28277.76
1992-09-10,True,2.66,1003,minute_maid,39810.31
1992-09-17,True,2.1,1003,minute_maid,28735.92
1992-09-24,True,2.13,1003,minute_maid,28735.92
1992-10-01,True,2.08,1003,minute_maid,28735.92
