WeekStarting,Advert,Price,Store,Brand,predictions
1992-07-02,True,1.98,1008,minute_maid,27981.14
1992-07-09,True,2.29,1008,minute_maid,35605.439999999995
1992-07-16,True,2.51,1008,minute_maid,38977.18
1992-07-23,True,2.69,1008,minute_maid,38784.96
1992-07-30,True,1.95,1008,minute_maid,27981.14
1992-08-06,True,1.93,1008,minute_maid,34037.76
1992-08-13,True,2.27,1008,minute_maid,38993.625
1992-08-20,True,2.45,1008,minute_maid,30012.0
1992-08-27,True,2.51,1008,minute_maid,47800.53000000001
1992-09-03,True,2.07,1008,minute_maid,30528.36
1992-09-10,True,2.16,1008,minute_maid,35304.99
1992-09-17,True,2.42,1008,minute_maid,31182.5
1992-09-24,True,2.09,1008,minute_maid,30528.36
1992-10-01,True,2.2,1008,minute_maid,26400.66
